run_id,configuration_id,dataset_index,true_label,repetition,execution_order,encrypt_seconds,act3_fc2_seconds,decrypt_seconds,online_total_seconds
1604,chebyshev_d5_I2,586,0,11,1604,0.012422300002072006,0.21612099999038037,0.007820300001185387,0.23636359999363776
1605,least_squares_d5_I2,633,2,4,1605,0.012508800005889498,0.21765910000249278,0.007799200000590645,0.23796710000897292
1606,chebyshev_d5_I1,411,7,1,1606,0.012487900006817654,0.21751159999985248,0.008306100004119799,0.23830560001078993
1607,least_squares_d5_I1,112,3,3,1607,0.01231589999224525,0.21718459999829065,0.007721100002527237,0.23722159999306314
1608,chebyshev_d5_I2,949,1,9,1608,0.012579399990499951,0.2172691999876406,0.007707500000833534,0.2375560999789741
1609,chebyshev_d5_I2,603,8,1,1609,0.012606999996933155,0.22005730000091717,0.007868400003644638,0.24053270000149496
1610,chebyshev_d3_I1,481,9,25,1610,0.009388299993588589,0.16802029999962542,0.007731499994406477,0.1851400999876205
1611,chebyshev_d3_I1,949,1,17,1611,0.009267700006603263,0.16639299999224022,0.007828199988580309,0.1834888999874238
1612,least_squares_d5_I1,633,2,2,1612,0.012446500011719763,0.22008280000591185,0.007821000006515533,0.24035030002414715
1613,chebyshev_d5_I1,586,0,16,1613,0.012445199987269007,0.21783460000006016,0.007671300001675263,0.23795109998900443
1614,least_squares_d5_I2,411,7,7,1614,0.012423499996657483,0.2183828999986872,0.0077163000096334144,0.2385227000049781
1615,least_squares_d5_I1,603,8,6,1615,0.012390700008836575,0.21717629999329802,0.007791399999405257,0.23735840000153985
1616,chebyshev_d5_I2,411,7,15,1616,0.01248170000326354,0.21799279999686405,0.007789499999489635,0.23826399999961723
1617,chebyshev_d5_I2,949,1,8,1617,0.012462200000300072,0.21578719999524765,0.007754899997962639,0.23600429999351036
1618,chebyshev_d5_I1,120,5,26,1618,0.012473000009777024,0.2169086000067182,0.007916499991551973,0.23729810000804719
1619,least_squares_d3_I1,603,8,18,1619,0.009325100007117726,0.16508669999893755,0.00770800000464078,0.18211980001069605
1620,least_squares_d3_I1,586,0,26,1620,0.009301800004323013,0.16869880000012927,0.007848499997635372,0.18584910000208765
1621,least_squares_d5_I2,633,2,2,1621,0.012505299993790686,0.21955599999637343,0.00814140000147745,0.24020269999164157
1622,least_squares_d3_I1,949,1,29,1622,0.009295000010752119,0.16930090000096243,0.007824799991794862,0.1864207000035094
1623,chebyshev_d5_I2,481,9,15,1623,0.012585799995576963,0.21946520000346936,0.007804099994245917,0.23985509999329224
1624,least_squares_d5_I1,603,8,29,1624,0.012523099998361431,0.22016649998840876,0.007905699996626936,0.24059529998339713
1625,least_squares_d5_I1,259,6,24,1625,0.012544299999717623,0.21927070000674576,0.007778099999995902,0.23959310000645928
1626,least_squares_d5_I2,633,2,16,1626,0.012495300004957244,0.22037530000670813,0.007934900000691414,0.2408055000123568
1627,chebyshev_d3_I1,949,1,27,1627,0.009507300012046471,0.17036360000201967,0.008034999991650693,0.18790590000571683
1628,chebyshev_d5_I1,259,6,11,1628,0.0126730000047246,0.22082900001259986,0.007927400001790375,0.24142940001911484
1629,chebyshev_d5_I2,586,0,6,1629,0.01256320001266431,0.21934219999820925,0.007857300006435253,0.23976270001730882
1630,chebyshev_d5_I2,603,8,9,1630,0.012724300002446398,0.22052930000063498,0.0077046999940648675,0.24095829999714624
1631,chebyshev_d5_I2,589,4,5,1631,0.012432399991666898,0.21716300000844058,0.007824799991794862,0.23742019999190234
1632,chebyshev_d5_I1,633,2,27,1632,0.012419400009093806,0.21838510000088718,0.0077298999967752025,0.2385344000067562
1633,least_squares_d3_I1,603,8,17,1633,0.00933709999662824,0.1659810999990441,0.007730900004389696,0.18304910000006203
1634,least_squares_d3_I1,586,0,9,1634,0.009422500006621704,0.1661480000038864,0.007699000008869916,0.18326950001937803
1635,chebyshev_d5_I2,481,9,23,1635,0.01229359999706503,0.21942049999779556,0.007848500012187287,0.23956260000704788
1636,least_squares_d3_I1,589,4,7,1636,0.009493199991993606,0.17047640000237152,0.007955699999001808,0.18792529999336693
1637,chebyshev_d5_I2,589,4,14,1637,0.012786699997377582,0.22292310000921134,0.0077345000026980415,0.24344430000928696
1638,chebyshev_d5_I2,603,8,26,1638,0.012411999996402301,0.2166406000033021,0.00773990000016056,0.23679249999986496
1639,least_squares_d5_I1,603,8,22,1639,0.012301499999011867,0.21687950000341516,0.00781029999780003,0.23699130000022706
1640,chebyshev_d5_I2,259,6,24,1640,0.012545000005047768,0.21793330000946298,0.007723200003965758,0.2382015000184765
1641,chebyshev_d5_I1,411,7,14,1641,0.012596199987456203,0.2169049000076484,0.007646400001249276,0.23714749999635387
1642,chebyshev_d3_I1,259,6,9,1642,0.009444900002563372,0.16674710001097992,0.007761500004562549,0.18395350001810584
1643,least_squares_d5_I2,603,8,21,1643,0.012339699998847209,0.21633039999869652,0.007798200007528067,0.2364683000050718
1644,chebyshev_d5_I2,481,9,10,1644,0.0123950999986846,0.21929890000319574,0.007695699998294003,0.23938970000017434
1645,least_squares_d5_I2,112,3,21,1645,0.012418300000717863,0.2173008999961894,0.007680499998969026,0.2373996999958763
1646,least_squares_d3_I1,112,3,8,1646,0.009341700002551079,0.16755130000819918,0.007663500000489876,0.18455650001124013
1647,least_squares_d5_I2,589,4,25,1647,0.012410600000293925,0.21758430000045337,0.007785199995851144,0.23778009999659844
1648,least_squares_d5_I1,411,7,26,1648,0.012410600000293925,0.2201779000024544,0.007783799999742769,0.2403723000024911
1649,chebyshev_d5_I1,481,9,13,1649,0.012567100013257004,0.21798450000642333,0.0076902000000700355,0.23824180001975037
1650,chebyshev_d5_I1,633,2,15,1650,0.012902100002975203,0.21920360000513028,0.00774210000236053,0.23984780001046602
1651,chebyshev_d5_I2,120,5,0,1651,0.012347299998509698,0.2155436000030022,0.00780510000186041,0.23569600000337232
1652,chebyshev_d5_I2,120,5,15,1652,0.012374500001897104,0.2180114000075264,0.007865599996875972,0.23825150000629947
1653,chebyshev_d3_I1,589,4,1,1653,0.009459799999604002,0.1674012000003131,0.007678199996007606,0.18453919999592472
1654,least_squares_d5_I1,603,8,10,1654,0.012679899999056943,0.2191099000046961,0.007717100001173094,0.23950690000492614
1655,chebyshev_d5_I1,603,8,6,1655,0.01248930000292603,0.2168773000012152,0.007773500008624978,0.2371401000127662
1656,chebyshev_d5_I1,949,1,29,1656,0.01242100000672508,0.21923180000158027,0.007876100004068576,0.23952890001237392
1657,least_squares_d3_I1,603,8,13,1657,0.009336499992059544,0.16601979998813476,0.007727000003797002,0.1830832999839913
1658,least_squares_d3_I1,633,2,19,1658,0.009470100005273707,0.16695139999501407,0.007720499997958541,0.18414199999824632
1659,least_squares_d5_I2,589,4,28,1659,0.012651900004129857,0.2167953000025591,0.007709500001510605,0.23715670000819955
1660,chebyshev_d5_I1,603,8,17,1660,0.012469400011468679,0.21942130000388715,0.007702100003371015,0.23959280001872685
1661,chebyshev_d5_I1,259,6,15,1661,0.012346799994702451,0.21935389999998733,0.007658000002265908,0.2393586999969557
1662,chebyshev_d5_I2,411,7,24,1662,0.012766999992891215,0.2186158999975305,0.007692400002270006,0.23907529999269173
1663,least_squares_d3_I1,481,9,16,1663,0.009411000006366521,0.1778167000011308,0.009509099996648729,0.19673680000414606
1664,least_squares_d5_I1,589,4,28,1664,0.013107599996146746,0.2221036999981152,0.007709700003033504,0.24292099999729544
1665,least_squares_d5_I1,120,5,4,1665,0.012374900004942901,0.21822309998970013,0.007788299990352243,0.23838629998499528
1666,least_squares_d5_I1,949,1,7,1666,0.012730399990687147,0.22182510000129696,0.007891500004916452,0.24244699999690056
1667,chebyshev_d3_I1,949,1,18,1667,0.00942449999274686,0.16739139999845065,0.007840499994927086,0.1846563999861246
1668,chebyshev_d3_I1,259,6,21,1668,0.009298300006776117,0.17087819999142084,0.007653699998627417,0.18783019999682438
1669,chebyshev_d3_I1,589,4,24,1669,0.00955190000240691,0.1676828000054229,0.0077529999980470166,0.18498770000587683
1670,least_squares_d5_I1,589,4,3,1670,0.012550900006317534,0.2187116999994032,0.007699200010392815,0.23896180001611356
1671,least_squares_d5_I1,603,8,8,1671,0.012379699997836724,0.2197837999992771,0.007959700000355951,0.24012319999746978
1672,chebyshev_d5_I2,633,2,27,1672,0.01256769998872187,0.2197135000023991,0.007809700007783249,0.2400908999989042
1673,least_squares_d3_I1,633,2,17,1673,0.009541499995975755,0.16810809999878984,0.007814399999915622,0.18546399999468122
1674,chebyshev_d5_I1,120,5,22,1674,0.012399799990816973,0.21942399999534246,0.007794600009219721,0.23961839999537915
1675,chebyshev_d5_I1,411,7,6,1675,0.012455199990654364,0.21701759999268688,0.007768499999656342,0.2372412999829976
1676,least_squares_d3_I1,949,1,22,1676,0.009454099999857135,0.1675773000024492,0.007790899995598011,0.18482229999790434
1677,least_squares_d5_I1,633,2,28,1677,0.012495699993451126,0.21782720000192057,0.007986199998413213,0.2383090999937849
1678,least_squares_d3_I1,586,0,4,1678,0.009892000001855195,0.16839409999374766,0.008074900004430674,0.18636100000003353
1679,chebyshev_d5_I2,259,6,2,1679,0.01250330000766553,0.2176593999902252,0.007869399996707216,0.23803209999459796
1680,least_squares_d5_I2,603,8,28,1680,0.012493800008087419,0.22114549999241717,0.008140999998431653,0.24178029999893624
1681,chebyshev_d5_I2,120,5,2,1681,0.012402699998347089,0.22024039999814704,0.00789239999721758,0.2405354999937117
1682,least_squares_d5_I2,633,2,29,1682,0.012585699994815513,0.22277350000513252,0.008014100007130764,0.2433733000070788
1683,least_squares_d5_I2,603,8,10,1683,0.012776799994753674,0.22098889999324456,0.007817100005922839,0.24158279999392107
1684,least_squares_d5_I1,633,2,12,1684,0.01242389999970328,0.2203812000079779,0.0077314000081969425,0.24053650001587812
1685,chebyshev_d3_I1,481,9,23,1685,0.009450600002310239,0.1665904999972554,0.007744200003799051,0.18378530000336468
1686,chebyshev_d5_I2,603,8,15,1686,0.012473399998270907,0.2195548999879975,0.007901100005256012,0.2399293999915244
1687,chebyshev_d5_I1,589,4,25,1687,0.012520899996161461,0.2205099999991944,0.007793099997797981,0.24082399999315385
1688,least_squares_d5_I2,603,8,23,1688,0.012556400004541501,0.21997979999287054,0.00800879999587778,0.24054499999328982
1689,least_squares_d5_I1,589,4,2,1689,0.012303800001973286,0.21845060000487138,0.00772440001310315,0.2384788000199478
1690,least_squares_d5_I1,259,6,16,1690,0.012487100000726059,0.2196875999943586,0.00783689999661874,0.2400115999917034
1691,chebyshev_d3_I1,120,5,26,1691,0.009855500000412576,0.1720255999971414,0.007786400004988536,0.1896675000025425
1692,chebyshev_d5_I2,586,0,3,1692,0.012270299994270317,0.21868439999525435,0.007818300000508316,0.23877299999003299
1693,least_squares_d5_I2,481,9,5,1693,0.01249890000326559,0.21832880000874866,0.007668199992622249,0.2384959000046365
1694,least_squares_d5_I2,589,4,22,1694,0.012514600006397814,0.2196160999883432,0.007799200000590645,0.23992989999533165
1695,chebyshev_d5_I1,411,7,5,1695,0.012465899999369867,0.21896160001051612,0.0077277000091271475,0.23915520001901314
1696,least_squares_d5_I1,120,5,24,1696,0.012542899989057332,0.22232260000600945,0.007714000006671995,0.24257950000173878
1697,chebyshev_d3_I1,589,4,22,1697,0.00945119999232702,0.16673620000074152,0.007782599990605377,0.18396999998367392
1698,chebyshev_d5_I1,481,9,8,1698,0.012463699997169897,0.217962599999737,0.00786060000245925,0.23828689999936614
1699,chebyshev_d5_I1,411,7,20,1699,0.012452499999199063,0.21720389999973122,0.007798999999067746,0.23745539999799803
1700,chebyshev_d5_I1,633,2,14,1700,0.013182799986680038,0.21972170000663027,0.007693699997616932,0.24059819999092724
1701,least_squares_d5_I2,603,8,24,1701,0.012375699996482581,0.21518529999593738,0.007745199996861629,0.2353061999892816
1702,chebyshev_d5_I2,112,3,1,1702,0.012411599993356504,0.22057910000148695,0.007863200007705018,0.24085390000254847
1703,chebyshev_d5_I1,411,7,29,1703,0.012670199997955933,0.2190089999930933,0.007863300008466467,0.2395424999995157
1704,least_squares_d5_I1,481,9,11,1704,0.01263660000404343,0.22124849999090657,0.007829200010746717,0.24171430000569671
1705,least_squares_d3_I1,411,7,7,1705,0.009430399994016625,0.16789969999808818,0.007972899999003857,0.18530299999110866
1706,chebyshev_d5_I2,586,0,2,1706,0.012585999997099862,0.22003650000260677,0.008038600004510954,0.2406611000042176
1707,least_squares_d5_I1,589,4,23,1707,0.012525300000561401,0.22117370000341907,0.007762900000670925,0.2414619000046514
1708,chebyshev_d5_I1,411,7,25,1708,0.012501199991675094,0.2202909999905387,0.007879299999331124,0.2406714999815449
1709,chebyshev_d5_I2,586,0,24,1709,0.01243149999936577,0.2187058999988949,0.007815800010575913,0.23895320000883657
1710,chebyshev_d5_I2,633,2,16,1710,0.01289810000162106,0.22064419998787344,0.008058299994445406,0.2416005999839399
1711,least_squares_d5_I1,603,8,21,1711,0.012437099998351187,0.21873849999974482,0.007995099993422627,0.23917069999151863
1712,least_squares_d3_I1,481,9,12,1712,0.009481499990215525,0.16883170000801329,0.00789039999654051,0.18620359999476932
1713,least_squares_d5_I1,411,7,5,1713,0.012638000000151806,0.21876170000177808,0.007802300009643659,0.23920200001157355
1714,chebyshev_d5_I1,112,3,20,1714,0.012606100004632026,0.2214253000129247,0.007760399996186607,0.24179180001374334
1715,least_squares_d3_I1,603,8,19,1715,0.009343999990960583,0.16930860000138637,0.007703499999479391,0.18635609999182634
1716,chebyshev_d3_I1,411,7,6,1716,0.009488999989116564,0.17116129999340046,0.007663800002774224,0.18831409998529125
1717,least_squares_d5_I2,633,2,22,1717,0.012540900002932176,0.21803170000202954,0.007716100008110516,0.23828870001307223
1718,least_squares_d3_I1,481,9,10,1718,0.009313200003816746,0.16950530000030994,0.008457000003545545,0.18727550000767224
1719,least_squares_d3_I1,120,5,24,1719,0.009552300005452707,0.17025480000302196,0.007777499995427206,0.18758460000390187
1720,least_squares_d3_I1,603,8,16,1720,0.009518900013063103,0.16918759999680333,0.00773690000642091,0.18644340001628734
1721,chebyshev_d5_I1,949,1,5,1721,0.012686200003372505,0.21949819999281317,0.007898199997725897,0.24008259999391157
1722,chebyshev_d5_I1,481,9,27,1722,0.012548900005640462,0.2197786000033375,0.007731699995929375,0.24005920000490732
1723,chebyshev_d3_I1,603,8,18,1723,0.009529599992674775,0.16819500000565313,0.007778600003803149,0.18550320000213105
1724,least_squares_d5_I1,411,7,13,1724,0.012606399992364459,0.22166319999087136,0.007913999987067655,0.24218359997030348
1725,least_squares_d5_I2,120,5,22,1725,0.012746499996865168,0.21912210001028143,0.007809699993231334,0.23967830000037793
1726,least_squares_d5_I1,586,0,5,1726,0.012607999989995733,0.2211747999972431,0.007920000003650784,0.24170279999088962
1727,least_squares_d5_I2,603,8,16,1727,0.012524699995992705,0.22059929999522865,0.007889100001193583,0.24101309999241494
1728,chebyshev_d5_I2,603,8,27,1728,0.012751600006595254,0.2246820000000298,0.007760399996186607,0.24519400000281166
1729,least_squares_d5_I1,411,7,8,1729,0.012730199989164248,0.21704200000385754,0.007732800004305318,0.2375049999973271
1730,chebyshev_d5_I1,481,9,4,1730,0.012468999993870966,0.2177945000003092,0.007827099994756281,0.23809059998893645
1731,least_squares_d5_I1,411,7,22,1731,0.012519200012320653,0.2167117000062717,0.007748299991362728,0.2369792000099551
1732,chebyshev_d3_I1,633,2,29,1732,0.009298900011344813,0.16748580000421498,0.007822900006431155,0.18460760002199095
1733,least_squares_d3_I1,481,9,4,1733,0.009279700010665692,0.17126979999011382,0.008275600004708394,0.1888251000054879
1734,chebyshev_d3_I1,481,9,10,1734,0.010543799988226965,0.16915940000035334,0.007800100007443689,0.187503299996024
1735,chebyshev_d5_I2,633,2,2,1735,0.01245290000224486,0.21687009999004658,0.007735699997283518,0.23705869998957496
1736,chebyshev_d5_I1,589,4,27,1736,0.012391800002660602,0.21708969998871908,0.007912400003988296,0.23739389999536797
1737,chebyshev_d3_I1,112,3,18,1737,0.009445399991818704,0.16807970000081696,0.007756699997116812,0.18528179998975247
1738,chebyshev_d5_I1,589,4,23,1738,0.012483099999371916,0.21884750000026543,0.007786000001942739,0.23911660000158008
1739,chebyshev_d3_I1,259,6,8,1739,0.009412400002474897,0.166145700000925,0.007786700007272884,0.18334480001067277
1740,chebyshev_d3_I1,112,3,19,1740,0.009337200011941604,0.16721819998929277,0.007715599989751354,0.18427099999098573
1741,chebyshev_d3_I1,603,8,27,1741,0.009498100000200793,0.16582509998988826,0.007686299999477342,0.1830094999895664
1742,least_squares_d3_I1,586,0,22,1742,0.009399500006111339,0.1675701000058325,0.007725200004642829,0.18469480001658667
1743,chebyshev_d3_I1,949,1,1,1743,0.009472600009758025,0.16631070000585169,0.007791900003212504,0.18357520001882222
1744,least_squares_d5_I2,603,8,25,1744,0.012422200001310557,0.2179896000016015,0.007881900004576892,0.23829370000748895
1745,chebyshev_d3_I1,589,4,9,1745,0.00948739999148529,0.16581540000333916,0.007769699994241819,0.18307249998906627
1746,least_squares_d5_I1,259,6,1,1746,0.012393400000291876,0.2172913999966113,0.007804099994245917,0.23748889999114908
1747,chebyshev_d3_I1,949,1,14,1747,0.009387099999003112,0.1662817000033101,0.007695099993725307,0.18336389999603853
1748,chebyshev_d5_I2,259,6,22,1748,0.01250340000842698,0.22000489999481943,0.007889299988164566,0.24039759999141097
1749,least_squares_d5_I2,603,8,29,1749,0.012558000002172776,0.2201744000049075,0.007776500002364628,0.24050890000944491
1750,least_squares_d5_I2,586,0,22,1750,0.012396000005537644,0.22075199999380857,0.0077603000099770725,0.24090830000932328
1751,chebyshev_d3_I1,411,7,24,1751,0.009411199993337505,0.16810859998804517,0.007762200009892695,0.18528199999127537
